"Date of Download: 2023-12-19_01:44:56"
"Search Parameters: Data Level:all  Trait List:  Trial List:11551  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","Cassava mosaic disease severity|at harvesting|COMP:0000294","branching level counting|CO_334:0000079","cassava mosaic disease severity 1-month evaluation|CO_334:0000191","first apical branch height measurement in cm|CO_334:0000106","fresh root yield|CO_334:0000013","fresh storage root weight per plot|CO_334:0000012","initial plant vigor assessment 1-5|CO_334:0000220","marketable root number counting|CO_334:0000169","number of planted stakes per plot counting|CO_334:0000159","plant architecture visual rating 1-5|CO_334:0000099","plant height measurement in cm|CO_334:0000018","plant stands harvested counting|CO_334:0000010","root evaluation scaled 1-5|CO_334:0000228","rotted storage root counting|CO_334:0000084","sprout count discrete counting|CO_334:0000138","starch content percentage|CO_334:0000071","storage root shape visual rating 1-6|CO_334:0000020","notes"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691513","VH22-0351","","plot","6692069","202307DMF1C_tani_rep2_VH22-0351_463","2","2","463","13","19","test","","1","2","1","130","13.65625","4.37","3","17","4","4","300","4","4","3","1","10.47233184","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691514","VH22-0352","","plot","6692182","202307DMF1C_tani_rep2_VH22-0352_372","2","2","372","22","15","test","","1","2","1","130","20.78125","6.65","2","32","4","3","150","2","1","0","1","19.91378182","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691515","VH22-0353","","plot","6692176","202307DMF1C_tani_rep2_VH22-0353_497","2","2","497","4","20","test","","1","3","1","80","4.59375","1.47","3","13","4","5","175","4","5","4","1","0","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691516","VH22-0354","","plot","6691941","202307DMF1C_tani_rep2_VH22-0354_576","2","2","576","25","24","test","","2","2","1","140","16.6875","5.34","2","29","4","3","240","3","1","1","1","12.46095116","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691517","VH22-0356","","plot","6692001","202307DMF1C_tani_rep2_VH22-0356_366","2","2","366","16","15","test","","1","0","1","250","18.5625","5.94","2","34","4","1","250","4","3","1","1","5.912264151","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691518","VH22-0358","","plot","6691618","202307DMF1C_tani_rep2_VH22-0358_486","2","2","486","15","20","test","","4","0","1","225","25.625","8.2","3","37","4","3","225","4","1","4","1","15.11200378","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691519","VH22-0359","","plot","6691945","202307DMF1C_tani_rep2_VH22-0359_520","2","2","520","20","21","test","","","","1","","0","","1","","4","","","","","","1","",""," (Operator: lizbethpino, Time: ), Seriously affected by herbicide (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691520","VH22-0363","","plot","6691704","202307DMF1C_tani_rep2_VH22-0363_301","2","2","301","1","13","test","","2","2","1.5","115","22.625","7.24","3","31","4","2","160","4","2","1","1","15.49904615","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691521","VH22-0364","","plot","6691598","202307DMF1C_tani_rep2_VH22-0364_574","2","2","574","24","23","test","","3","2","1","125","38.75","12.4","3","41","4","3","225","4","1","0","1","12.53511628","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691522","VH22-0365","","plot","6692174","202307DMF1C_tani_rep2_VH22-0365_420","2","2","420","20","17","test","","2","2","1","90","9.9375","3.18","2","14","4","3","175","2","1","0","0.75","9.465240275","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691523","VH22-0366","","plot","6692081","202307DMF1C_tani_rep2_VH22-0366_493","2","2","493","8","20","test","","1","2","1","100","12.5","4","3","20","4","4","225","4","1","4","1","10.41714286","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691524","VH22-0367","","plot","6692192","202307DMF1C_tani_rep2_VH22-0367_501","2","2","501","1","21","test","","1","0","1","250","20.46875","6.55","2","45","4","4","250","4","5","1","1","11.61161332","5"," (Operator: lizbethpino, Time: ), Seriously affected by herbicide (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691525","VH22-0369","","plot","6692160","202307DMF1C_tani_rep2_VH22-0369_512","2","2","512","12","21","test","","4","0","1","320","6.21875","1.99","3","11","4","2","320","3","2","3","1","8.962044199","2"," (Operator: lizbethpino, Time: ), Seriously affected by herbicide (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691526","VH22-0372","","plot","6691660","202307DMF1C_tani_rep2_VH22-0372_535","2","2","535","16","22","test","","2","2","1","190","32.125","10.28","2","34","4","4","300","2","4","0","1","8.842245763","3"," (Operator: lizbethpino, Time: ), Seriously affected by herbicide (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691527","VH22-0374","","plot","6691951","202307DMF1C_tani_rep2_VH22-0374_547","2","2","547","4","22","test","","1","0","1","185","3.59375","1.15","2","8","4","1","185","4","4","0","1","0","5"," (Operator: lizbethpino, Time: ), Seriously affected by herbicide (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691528","VH22-0375","","plot","6691952","202307DMF1C_tani_rep2_VH22-0375_440","2","2","440","11","18","test","","3","2","1","150","0","","2","","4","3","255","1","1","1","1","","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691529","VH22-0386","","plot","6691606","202307DMF1C_tani_rep2_VH22-0386_524","2","2","524","24","21","test","","1","0","1","175","9.28125","2.97","1","8","4","","300","","4","0","1","0","5"," (Operator: lizbethpino, Time: ), Seriously affected by herbicide (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691530","VH22-0389","","plot","6691885","202307DMF1C_tani_rep2_VH22-0389_578","2","2","578","23","24","test","","","","1","","2.375","0.76","1","3","4","","","","1","0","0.25","17.15368421","1"," (Operator: lizbethpino, Time: ), Seriously affected by herbicide (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691531","VH22-0391","","plot","6691854","202307DMF1C_tani_rep2_VH22-0391_400","2","2","400","1","16","test","","3","0","1","125","11.03125","3.53","3","40","4","1","125","4","2","0","1","10.5156","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691532","VH22-0394","","plot","6692185","202307DMF1C_tani_rep2_VH22-0394_470","2","2","470","20","19","test","","1","0","1","200","32.4375","10.38","2","50","4","2","200","4","1","4","1","11.98924975","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691533","VH22-0412","","plot","6691695","202307DMF1C_tani_rep2_VH22-0412_340","2","2","340","11","14","test","","1","0","1","225","4.375","1.4","1","15","4","1","250","2","1","0","1","20.40764706","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691534","VH22-0413","","plot","6692149","202307DMF1C_tani_rep2_VH22-0413_532","2","2","532","19","22","test","","","","","","0","","1","","4","","","","","","1","",""," (Operator: lizbethpino, Time: ), Seriously affected by herbicide (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691535","VH22-0416","","plot","6691745","202307DMF1C_tani_rep2_VH22-0416_411","2","2","411","11","17","test","","4","0","1","235","9.5625","3.06","2","30","4","1","235","4","1","2","1","7.178421053","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691536","VH22-0423","","plot","6691832","202307DMF1C_tani_rep2_VH22-0423_404","2","2","404","4","17","test","","2","0","1.25","170","6.875","2.2","2","29","4","1","170","4","1","4","1","11.51111111","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691537","VH22-0424","","plot","6691966","202307DMF1C_tani_rep2_VH22-0424_380","2","2","380","21","16","test","","4","0","1","300","20","6.4","3","24","4","1","300","3","1","0","1","12.18017301","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691538","VH22-0425","","plot","6692039","202307DMF1C_tani_rep2_VH22-0425_529","2","2","529","22","22","test","","","","1","","0","","1","","4","","","","","","1","",""," (Operator: lizbethpino, Time: ), Seriously affected by herbicide (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691539","VH22-0429","","plot","6692150","202307DMF1C_tani_rep2_VH22-0429_408","2","2","408","8","17","test","","1","0","1","225","9.8125","3.14","2","21","4","1","225","4","4","4","1","12.3272888","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691540","VH22-0430","","plot","6691898","202307DMF1C_tani_rep2_VH22-0430_396","2","2","396","5","16","test","","3","2","1","160","10.28125","3.29","2","26","4","2","225","4","4","2","1","8.467919075","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691541","VH22-0431","","plot","6691875","202307DMF1C_tani_rep2_VH22-0431_379","2","2","379","22","16","test","","1","1","1","140","25.875","8.28","2","37","4","2","255","4","1","0","1","13.17487856","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691542","VH22-0432","","plot","6691997","202307DMF1C_tani_rep2_VH22-0432_492","2","2","492","9","20","test","","3","2","1.25","200","11.15625","3.57","3","21","4","2","300","3","5","2","1","7.008531646","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691543","VH22-0435","","plot","6691956","202307DMF1C_tani_rep2_VH22-0435_368","2","2","368","18","15","test","","","","1","","16.78125","5.37","1","13","4","","","","2","1","0.75","11.87870144","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691544","VH22-0451","","plot","6691763","202307DMF1C_tani_rep2_VH22-0451_383","2","2","383","18","16","test","","1","1","1","130","10","3.2","1","16","4","1","185","2","5","0","1","11.72382716","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691545","VH22-0452","","plot","6691850","202307DMF1C_tani_rep2_VH22-0452_350","2","2","350","1","14","test","","1","0","1","205","6.875","2.2","3","17","4","1","205","4","5","0","1","20.07825","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691546","VH22-0453","","plot","6691851","202307DMF1C_tani_rep2_VH22-0453_426","2","2","426","25","18","test","","","","1","","0","","1","","4","","","","","","0.25","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691547","VH22-0454","","plot","6692096","202307DMF1C_tani_rep2_VH22-0454_450","2","2","450","1","18","test","","1","0","1","200","18.84375","6.03","3","24","4","1","200","4","1","3","1","15.77858182","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691548","VH22-0456","","plot","6691808","202307DMF1C_tani_rep2_VH22-0456_461","2","2","461","11","19","test","","","","","","0","","","","4","","","","","","0","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691549","VH22-0464","","plot","6691784","202307DMF1C_tani_rep2_VH22-0464_402","2","2","402","2","17","test","","1","1","1","135","9.9375","3.18","2","16","4","2","220","4","3","0","1","11.95167364","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691550","VH22-0465","","plot","6692125","202307DMF1C_tani_rep2_VH22-0465_445","2","2","445","6","18","test","","1","0","1","230","12.1875","3.9","1","20","4","1","230","2","3","0","1","10.81784053","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691551","VH22-0471","","plot","6692157","202307DMF1C_tani_rep2_VH22-0471_302","2","2","302","2","13","test","","1","4","1","130","8.015625","2.565","3","18","4","3","225","4","5","3","1","23.0637931","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691552","VH22-0479","","plot","6691628","202307DMF1C_tani_rep2_VH22-0479_473","2","2","473","23","19","test","","1","1","1","230","34.90625","11.17","2","33","4","2","290","2","1","2","0.75","14.18904287","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691553","VH22-0482","","plot","6692178","202307DMF1C_tani_rep2_VH22-0482_540","2","2","540","11","22","test","","1","0","1","275","17","5.44","3","28","4","1","275","3","3","2","1","16.38843858","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691554","VH22-0491","","plot","6691738","202307DMF1C_tani_rep2_VH22-0491_389","2","2","389","12","16","test","","1","0","1","225","16.375","5.24","2","18","4","1","225","4","1","0","1","18.18378641","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691555","VH22-0493","","plot","6691828","202307DMF1C_tani_rep2_VH22-0493_528","2","2","528","23","22","test","","","","","","0","","1","","4","","","","","","1","",""," (Operator: lizbethpino, Time: ), Seriously affected by herbicide (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691556","VH22-0501","","plot","6691771","202307DMF1C_tani_rep2_VH22-0501_441","2","2","441","10","18","test","","1","0","1","230","0","","1","18","4","1","230","2","1","0","1","6.846338028","1"," (Operator: lizbethpino, Time: )"
